generation,time_elapsed,population,mean_fitness,best_fitness,best_sample
38,185.04179739952087,318,-17.625,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
39,228.2889792919159,318,-17.48598008385744,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
40,204.9099633693695,320,-17.473567708333334,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
41,173.07553720474243,320,-17.43515625,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
42,211.4690237045288,322,-17.47761387163561,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
43,209.1632640361786,324,-17.535236625514404,6.583333333333333,"[-9.245836563752468, 6.535637553159926, 5.854314844973796, 9.057238865246468, -4.791810370896094, 4.64469557202265, 8.699578386559658, 7.502711397905475, 2.292278716637421, 8.190804827802953, -0.3459011100584526, -4.977193082239277, 8.216475885171619, -2.311341131108609, -6.968293150693105, 4.263720118140705, -1.8990974760107466, 3.9559629257655526, -3.879377391895275, -7.005762213538096, -8.236311859528769]"
44,178.10931396484375,324,-17.51684670781893,6.583333333333333,"[-9.245836563752468, 6.535637553159926, 5.854314844973796, 9.057238865246468, -4.791810370896094, 4.64469557202265, 8.699578386559658, 7.502711397905475, 2.292278716637421, 8.190804827802953, -0.3459011100584526, -4.977193082239277, 8.216475885171619, -2.311341131108609, -6.968293150693105, 4.263720118140705, -1.8990974760107466, 3.9559629257655526, -3.879377391895275, -7.005762213538096, -8.236311859528769]"
45,154.05597949028015,324,-17.475051440329217,6.583333333333333,"[-9.245836563752468, 6.535637553159926, 5.854314844973796, 9.057238865246468, -4.791810370896094, 4.64469557202265, 8.699578386559658, 7.502711397905475, 2.292278716637421, 8.190804827802953, -0.3459011100584526, -4.977193082239277, 8.216475885171619, -2.311341131108609, -6.968293150693105, 4.263720118140705, -1.8990974760107466, 3.9559629257655526, -3.879377391895275, -7.005762213538096, -8.236311859528769]"
46,180.35373187065125,325,-17.51320512820513,6.583333333333333,"[-9.245836563752468, 6.535637553159926, 5.854314844973796, 9.057238865246468, -4.791810370896094, 4.64469557202265, 8.699578386559658, 7.502711397905475, 2.292278716637421, 8.190804827802953, -0.3459011100584526, -4.977193082239277, 8.216475885171619, -2.311341131108609, -6.968293150693105, 4.263720118140705, -1.8990974760107466, 3.9559629257655526, -3.879377391895275, -7.005762213538096, -8.236311859528769]"
47,214.76009392738342,325,-17.40948717948718,6.583333333333333,"[-9.245836563752468, 6.535637553159926, 5.854314844973796, 9.057238865246468, -4.791810370896094, 4.64469557202265, 8.699578386559658, 7.502711397905475, 2.292278716637421, 8.190804827802953, -0.3459011100584526, -4.977193082239277, 8.216475885171619, -2.311341131108609, -6.968293150693105, 4.263720118140705, -1.8990974760107466, 3.9559629257655526, -3.879377391895275, -7.005762213538096, -8.236311859528769]"
